environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,82,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,83,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,84,0,0.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,85,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,86,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,87,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,88,0,0.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,89,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,90,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,91,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,92,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,93,2,0.0,0.4,11.700000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,94,1,1.0,0.6000000000000001,12.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,95,1,0.0,0.6000000000000001,12.900000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,96,1,1.0,0.6000000000000001,13.500000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,97,1,1.0,0.6000000000000001,14.100000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,98,1,0.0,0.6000000000000001,14.700000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,99,1,0.0,0.6000000000000001,15.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,100,0,1.0,0.0,15.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,101,2,0.0,0.4,15.700000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,102,0,1.0,0.0,15.700000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,103,1,0.0,0.6000000000000001,16.3
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,104,2,0.0,0.4,16.7
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,105,0,1.0,0.0,16.7
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,106,1,0.0,0.6000000000000001,17.3
