environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,53,0,0.0,0.49999999999999994,10.600000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,54,1,1.0,0.0,10.600000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,55,1,0.0,0.0,10.600000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,56,2,0.0,0.29999999999999993,10.900000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,57,2,0.0,0.29999999999999993,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,58,1,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,59,1,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,60,1,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,61,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,62,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,63,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,64,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,65,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,66,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,67,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,68,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,69,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,70,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,71,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,72,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,73,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,74,0,1.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,75,0,0.0,0.0,11.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,76,1,0.0,0.6000000000000001,11.800000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,77,1,1.0,0.6000000000000001,12.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,78,2,0.0,0.4,12.800000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,79,1,0.0,0.6000000000000001,13.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,80,1,0.0,0.6000000000000001,14.000000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,81,0,1.0,0.0,14.000000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,82,2,0.0,0.4,14.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,83,0,1.0,0.0,14.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,84,0,0.0,0.0,14.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,85,0,1.0,0.0,14.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,86,1,0.0,0.6000000000000001,15.000000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,87,2,1.0,0.4,15.400000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,88,2,1.0,0.4,15.800000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,89,2,0.0,0.4,16.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,90,2,1.0,0.4,16.6
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,91,2,0.0,0.4,17.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,92,0,1.0,0.0,17.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,93,0,1.0,0.0,17.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,94,0,0.0,0.0,17.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,95,0,1.0,0.0,17.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,96,0,0.0,0.0,17.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,97,2,1.0,0.4,17.4
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,98,2,0.0,0.4,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,99,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,100,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,101,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,102,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,103,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,104,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,105,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,106,0,1.0,0.0,17.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,107,1,1.0,0.6000000000000001,18.4
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,108,1,1.0,0.6000000000000001,19.0
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,109,1,0.0,0.6000000000000001,19.6
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,110,1,0.0,0.6000000000000001,20.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,111,1,0.0,0.6000000000000001,20.800000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,112,0,1.0,0.0,20.800000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,113,2,0.0,0.4,21.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,114,0,0.0,0.0,21.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,115,0,1.0,0.0,21.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,116,0,1.0,0.0,21.200000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,117,1,0.0,0.6000000000000001,21.800000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,118,0,1.0,0.0,21.800000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,119,0,1.0,0.0,21.800000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,1,120,2,0.0,0.4,22.200000000000003
